Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
103068,86063,8056,4208,-12320
103127,86165,7464,4480,-13108
103088,86121,7336,4624,-13812
103168,86228,7800,4132,-14048
103159,86178,8436,3420,-14180
103261,86289,8428,3232,-14092
103298,86272,8676,3248,-14092
103354,86345,8804,3144,-13804
103366,86372,8736,3188,-13944
103418,86389,8648,3312,-13880
103394,86388,8724,3344,-14120
103425,86361,8936,3352,-14392
103455,86396,9364,2800,-14932
103449,86369,9864,2004,-15412
103473,86418,10688,1108,-16000
103427,86362,11068,488,-16044
103477,86396,11720,-296,-15380
103431,86377,12744,-752,-15176
103495,86410,14940,-164,-15508
103442,86365,17160,972,-16600
103456,86370,18064,2748,-17584
103406,86335,17692,3684,-17508
103409,86324,16004,4012,-16904
103345,86313,13904,4512,-16708
103329,86329,10780,4760,-15340
103339,86328,8412,4476,-13140
103360,86356,5792,4128,-10672
103368,86352,4768,3376,-9176
103399,86392,5268,2624,-8576
103391,86355,6040,2088,-8156
103441,86426,7136,1292,-8536
103472,86388,8516,780,-9148
103552,86437,9724,248,-9920
103538,86396,10528,656,-10936
103565,86461,11232,1700,-11672
103473,86369,11652,2956,-12604
103460,86393,11460,3492,-12884
103351,86292,11080,3624,-12236
103298,86307,10592,3356,-11904
103212,86277,9676,2632,-11656
103228,86301,8900,2080,-11284
103205,86295,8320,1128,-11040
103226,86299,7904,396,-11208
103244,86314,7756,-248,-10980
103219,86277,7788,-192,-10892
103229,86312,7836,12,-10628
103186,86242,8060,464,-10632
103241,86272,8472,1284,-11004
103237,86238,8780,2008,-10800
103300,86295,9112,2424,-10984
103285,86271,9240,2652,-10916
103327,86275,9412,2440,-10880
103315,86265,9608,2364,-10920
103330,86272,10032,1912,-10656
103287,86249,10072,2004,-10344
103262,86235,9808,2040,-9508
103254,86246,9476,2364,-9228
103231,86252,9180,2852,-8780
103223,86223,9276,3356,-8168
103235,86274,9688,3508,-7664
103257,86249,10160,3548,-7404
103288,86300,11148,3264,-8496
103306,86282,11560,2304,-9576
103400,86366,11456,568,-10448
103432,86334,11068,556,-10600
103491,86424,10404,2528,-11020
103427,86346,9372,5276,-11824
103461,86420,8416,6604,-11496
103399,86347,8036,7152,-12228
103398,86377,8020,6076,-12344
103343,86365,8920,4164,-12052
103346,86390,9344,2692,-11536
103317,86401,10772,1580,-11692
103347,86404,11064,1232,-11072
103364,86406,11600,1316,-10628
103332,86349,11956,1864,-10832
103349,86394,12404,3124,-11084
103301,86324,13080,4372,-11760
103330,86332,14728,5360,-13928
103294,86300,16212,6332,-15548
103343,86325,17664,7116,-17300
103324,86297,18280,6712,-17824
103338,86308,18136,6380,-17520
103297,86290,17424,5836,-17436
103306,86285,16024,4964,-16832
103254,86276,14512,5048,-15592
103254,86286,12972,5132,-14640
103245,86275,11916,5096,-13984
103243,86292,10928,4952,-13592
103265,86293,10944,4984,-13500
103273,86307,11088,5140,-12632
103272,86279,11896,5488,-12540
103278,86307,12896,5520,-12420
103256,86255,13276,5516,-12448
103267,86287,13216,6120,-11976
103243,86236,12980,6592,-11992
103238,86268,12420,7420,-12032
103169,86200,11720,8760,-12128
103199,86285,11452,9612,-12548
103121,86206,10988,9976,-13232
103155,86257,10744,9420,-13752
103109,86191,10068,9060,-13560
103137,86233,9412,8520,-13296
103106,86223,8900,8132,-12760
103128,86232,8428,7784,-12040
103131,86243,8088,7624,-11352
103138,86216,7840,7636,-10612
103175,86258,7452,7780,-10072
103157,86216,7280,7812,-9496
103191,86275,7448,7704,-9880
103158,86234,7756,7100,-10268
103212,86268,7864,6088,-10924
103188,86235,8024,5148,-11292
103229,86262,8276,4276,-11412
103166,86237,8672,3780,-11428
103209,86232,8544,3740,-11148
103172,86239,8788,4576,-11520
103191,86225,8208,4712,-11952
103159,86229,8348,4452,-12096
103148,86219,8780,4076,-12948
103133,86214,9144,3196,-13232
103150,86227,9500,1968,-13200
103153,86226,9752,1432,-12820
103166,86248,10012,1784,-12892
103138,86209,10188,2472,-13212
103139,86215,9872,3416,-13800
103092,86148,9288,3792,-14232
103103,86209,8272,4328,-14800
103057,86127,7324,4116,-15428
103084,86224,6472,4044,-15700
103043,86162,5592,4288,-16252
103113,86252,5224,4200,-16348
103061,86182,4952,4408,-16200
103122,86220,4824,4492,-16116
103118,86212,5312,4460,-16092
103142,86235,6064,4312,-16256
103144,86244,7144,3812,-15680
103196,86252,7768,3712,-15564
103207,86276,8280,3376,-15336
103211,86225,8484,2992,-15120
103227,86255,8752,2492,-14604
103178,86222,8580,2312,-13956
103214,86246,8824,1900,-13808
103163,86228,9352,688,-13560
103199,86261,9832,-384,-12260
103170,86245,11292,-1296,-11760
103231,86298,13016,-3088,-10280
103236,86304,14048,-3512,-9028
103290,86305,14476,-2708,-8520
103279,86301,14296,-1424,-8848
103282,86306,13180,-240,-10120
103282,86307,11416,72,-10608
103294,86356,9668,88,-11568
103340,86355,8436,176,-11636
103372,86401,7720,208,-11684
103397,86368,7816,-72,-12048
103407,86388,8584,-556,-12312
103381,86352,9228,-972,-12440
103417,86384,10344,-1200,-12632
103388,86319,11280,-1748,-12932
103451,86402,11796,-1912,-12812
103385,86327,12008,-1484,-12484
103404,86381,12080,-1044,-12360
103336,86275,11836,-460,-12084
103320,86327,11420,-156,-12040
103233,86250,11060,152,-11700
103206,86267,11012,136,-11164
103144,86233,10656,88,-10716
103101,86209,10980,264,-10576
103067,86184,11108,228,-10876
103024,86140,11368,232,-11008
103017,86176,11248,40,-11192
102958,86126,10860,-64,-11236
102996,86149,10604,308,-11584
102961,86104,10520,200,-12272
102986,86129,10192,-68,-12868
102962,86108,10108,-100,-13044
103002,86111,9936,124,-13500
103011,86122,10092,100,-13696
103049,86134,10160,-204,-13408
103055,86145,10576,-388,-12796
103087,86161,10832,-612,-11908
103077,86146,11072,-204,-11352
103088,86163,11016,792,-11268
103067,86141,10808,1652,-11104
103062,86158,10240,2696,-11432
103059,86124,9864,3152,-11908
103063,86165,9256,2984,-12372
103047,86129,8992,2616,-12640
103072,86187,8972,2208,-12496
103043,86136,9276,1896,-12568
103085,86218,9628,2080,-12912
103039,86158,10096,2156,-12704
103111,86230,10180,2188,-12456
103050,86158,9960,1960,-12668
103097,86238,9492,1572,-12584
103071,86170,8968,1480,-12560
103117,86215,8608,1192,-12468
103092,86223,8680,916,-12280
103118,86228,9032,904,-12000
103095,86231,9732,948,-11864
103115,86194,10212,1072,-11992
103103,86220,11040,1332,-11904
103083,86173,11700,1728,-12248
103087,86199,12240,2084,-12568
103046,86136,12428,2328,-12516
103063,86161,12412,2656,-12804
103004,86114,11992,3144,-12948
103045,86158,11404,3636,-13272
102977,86112,11188,3536,-13816
103012,86094,10420,2580,-14204
102973,86119,10512,1424,-14280
102991,86109,10140,176,-13556
102976,86105,10116,-300,-13424
102984,86104,9872,48,-13348
102966,86089,9500,1108,-13068
102997,86124,9200,2468,-13416
102986,86081,9148,3076,-13208
102999,86115,9504,3172,-13308
102988,86077,9960,2996,-13752
103031,86124,10984,2016,-13736
103010,86087,11556,1684,-13544
103032,86130,12432,1696,-14208
102984,86086,13004,1940,-14472
103012,86140,12976,2400,-14436
102924,86093,12408,2844,-15024
102973,86138,11808,3208,-15028
102926,86078,11224,3156,-15496
102961,86122,10824,2692,-15548
102930,86119,9988,1740,-15236
102965,86129,9344,1028,-14904
102951,86127,8572,348,-14824
102980,86108,7944,312,-14780
102985,86139,7400,708,-14648
102988,86107,7032,1012,-14452
103037,86142,6764,1448,-14196
103024,86108,6660,1740,-13764
103085,86142,7144,1812,-13272
103050,86120,7676,1808,-12688
103080,86137,8396,1860,-12000
103019,86113,8972,1828,-11644
103024,86102,9696,1648,-11356
102987,86100,10140,1692,-10988
102987,86086,10684,2052,-10732
102966,86085,10840,2264,-11016
102945,86096,11128,2416,-11428
102954,86077,10928,2388,-11684
102936,86110,10708,2492,-12068
102925,86072,10296,2732,-12812
102937,86074,9268,2764,-13392
102911,86042,8620,2996,-14004
102935,86080,7608,3088,-14124
102905,86050,7216,2860,-14628
102955,86081,6936,2568,-14672
102937,86041,6908,2240,-14400
102998,86147,7264,2068,-13800
102961,86097,7868,2296,-13472
103052,86177,8364,2584,-13268
103037,86116,8976,2660,-13140
103058,86160,8968,2612,-13036
103015,86144,9016,2648,-13048
103038,86152,8752,2676,-12820
103001,86136,8676,2708,-12556
103005,86123,8504,2672,-12300
102992,86150,8832,2560,-11664
102983,86108,9184,2652,-11192
102988,86153,10060,2984,-11456
102973,86105,10540,3412,-11648
103002,86137,11088,4048,-12136
102972,86109,11152,4324,-12660
102956,86065,10944,4400,-13304
102969,86054,10416,4564,-13852
102970,86034,10216,4600,-14024
102974,86044,9804,4304,-14224
103001,86062,9220,3924,-13688
103010,86069,9092,3448,-12892
103014,86069,9356,3400,-12988
103014,86043,9592,3648,-12412
103041,86045,9832,4276,-12284
103027,86038,10216,4328,-12352
103028,86031,10192,4264,-11992
103021,86060,10400,4304,-11780
103003,86054,10316,4032,-11756
102992,86038,10288,4184,-11780
102977,86067,10120,3932,-11504
102958,86102,10084,3716,-10952
102973,86117,10460,3592,-10904
102961,86099,11032,3260,-10900
102956,86107,11632,3304,-10596
102946,86122,12268,3376,-11008
102946,86109,13060,3440,-11748
102955,86154,13244,3492,-12344
102932,86170,13400,3844,-13200
102933,86159,13304,4088,-13956
102930,86130,12848,4104,-14272
102957,86127,12168,3704,-14216
102938,86152,11712,3072,-14004
102925,86133,11280,2128,-13584
102938,86142,10848,1176,-13056
102935,86128,10788,728,-11996
102956,86114,11064,100,-11220
102951,86142,11308,12,-10448
102978,86127,11488,304,-10052
102969,86132,11624,816,-9652
102975,86122,11524,1396,-9420
102976,86106,11344,1924,-9536
102971,86132,11092,2276,-9156
102960,86128,10736,2896,-9136
102972,86116,10432,3592,-9316
102973,86133,10048,3928,-9544
102978,86132,10024,4408,-9640
102978,86133,10176,4592,-9912
102997,86137,10644,4692,-10328
102975,86125,10692,4304,-10824
102965,86109,10588,3872,-11504
102962,86096,10668,3568,-12468
102962,86109,10420,3412,-12784
102978,86099,10028,3324,-12840
102978,86116,9992,3152,-13164
102992,86121,9956,2512,-13140
102999,86120,10348,2128,-12332
103022,86118,10764,1792,-11488
103015,86134,11136,1960,-10716
103002,86113,11536,1868,-10288
102996,86110,11552,1816,-9676
102993,86092,11724,1972,-9600
102975,86099,11552,2204,-9784
102960,86086,11312,2368,-9716
102944,86082,11100,2560,-10020
102946,86103,10884,2692,-10192
102969,86105,10692,2468,-10116
102936,86089,10824,2128,-10416
102943,86096,10744,1844,-10944
102944,86086,10800,1620,-11500
102938,86086,10872,1688,-11784
102941,86073,10872,1592,-12088
102954,86082,10904,1728,-12204
102953,86099,10692,1604,-11772
102966,86101,10636,1692,-11904
102971,86079,10688,1748,-11664
102983,86093,10600,1984,-11768
102992,86073,10360,2260,-11684
102976,86073,10136,2664,-11392
102973,86053,9744,3404,-11236
102944,86042,9136,3852,-11160
102952,86033,8592,4152,-11084
102928,86014,8388,4180,-10776
102946,86014,8420,3916,-10640
102932,86025,8860,3912,-10864
102940,86033,9416,3912,-11412
102948,86041,9864,3872,-11968
102947,86042,10544,3656,-11972
102938,86054,10744,3320,-12080
102937,86055,10972,3448,-12272
102939,86081,11048,3744,-12548
102941,86090,11020,3724,-12612
102953,86078,10860,3952,-12404
102947,86097,10920,4316,-12348
102926,86112,10696,4716,-12092
102939,86118,10720,4712,-12076
102935,86127,10948,4724,-12332
102942,86103,10968,4532,-12292
102935,86093,11004,4264,-12120
102935,86084,10840,3900,-11976
102939,86089,10552,3248,-11748
102943,86079,10488,3260,-11656
102949,86082,10348,3340,-11432
102954,86088,10108,3460,-11580
102932,86074,10216,3384,-11868
102925,86063,10064,3392,-12220
102934,86052,9996,3488,-12236
102914,86055,9684,3808,-12516
102925,86051,9612,4024,-12512
102931,86053,9328,4204,-12656
102920,86027,9456,4564,-13260
102936,86034,10036,4992,-13916
102933,86021,10852,5448,-14636
102930,86031,11664,5656,-14984
102922,86004,12400,5696,-15368
102930,86010,12748,5372,-16124
102926,86025,12648,4328,-15936
102938,86054,11996,3236,-15628
102928,86049,10968,2424,-15572
102948,86037,10084,1504,-15484
102932,86050,9144,1020,-15108
102925,86063,8504,748,-14748
102938,86095,8280,540,-14368
102959,86115,8376,328,-13768
102969,86132,8732,536,-12872
103015,86150,9320,596,-12452
103024,86166,10024,652,-12052
103025,86184,10556,744,-11284
103012,86171,11332,660,-11476
103014,86173,11660,568,-11396
102990,86145,11772,784,-11580
102966,86129,11972,1444,-12168
102918,86123,11656,1936,-12444
102882,86088,11156,2396,-12856
102868,86103,10840,2556,-13300
102889,86077,10616,2440,-13560
102905,86092,10728,2348,-13544
102891,86086,10796,1768,-14168
102904,86088,11200,1228,-14376
102909,86090,10980,1012,-14528
102939,86079,10708,972,-14376
102935,86071,10428,1448,-14312
102944,86060,9912,2160,-14496
102972,86074,9540,2628,-14348
103006,86082,9356,2808,-14380
103012,86081,9652,2804,-14564
103044,86099,9920,2840,-14228
103053,86098,9904,2948,-13588
103026,86116,10324,3492,-13164
103033,86130,10456,3540,-12376
103017,86103,10544,3528,-11888
102979,86112,10632,3332,-11720
102963,86082,10692,3072,-11600
102936,86072,10264,2352,-11572
102920,86095,10196,1560,-11800
102918,86071,10228,1208,-12092
102912,86074,10588,1124,-12740
102909,86044,10544,1948,-13272
102884,86032,10396,2756,-13924
102879,86018,10100,3716,-14360
102885,86040,9552,3984,-14892
102879,86015,9064,3912,-15280
102869,86006,8520,3788,-15040
102859,86012,8180,3384,-14840
102854,86012,7440,3360,-14472
102858,86006,6892,3132,-14096
102860,86015,6724,3028,-13344
102856,86011,6528,2840,-13028
102840,85990,6340,2936,-12324
102846,85989,6500,3176,-11644
102868,85991,6788,3440,-11028
102856,85994,7132,3948,-10384
102843,85990,7232,4312,-10408
102856,85972,7952,4804,-10516
102849,85965,8424,4884,-10700
102832,85957,9172,5056,-11352
102832,85959,9856,5208,-11328
102829,85937,10248,5424,-11220
102821,85952,10676,5956,-11268
102812,85949,10812,6320,-11856
102849,86054,10704,6328,-12172
102804,85969,10660,6016,-12464
102876,86051,10868,5500,-12804
102795,85990,11204,4588,-12920
102849,86043,11244,4072,-12896
102827,86018,11732,3876,-13232
102862,86032,12628,3180,-13500
102847,86034,12644,2492,-13060
102875,86045,12140,2440,-13304
102897,86066,11860,3468,-13484
102887,86038,12360,3160,-13464
102950,86112,12132,2628,-12084
102959,86081,11956,2916,-11216
102992,86136,12304,4184,-10644
103014,86136,11404,5280,-9840
103100,86188,10632,5120,-10508
103078,86180,10356,4456,-11276
103132,86213,10504,3392,-11136
103114,86186,10656,2640,-10224
103152,86206,11484,1616,-9956
103107,86186,12328,1552,-9832
103112,86186,13532,1304,-9116
103104,86184,14276,1144,-8252
103095,86179,15104,1108,-7696
103104,86165,15256,968,-7456
103101,86197,15336,856,-7696
103097,86144,15144,724,-8020
103105,86184,14956,544,-8124
103077,86138,14668,636,-8156
103082,86164,14004,780,-8192
103025,86105,13892,1212,-8964
103032,86168,13184,1652,-9412
102984,86097,12424,1992,-9716
103004,86163,12128,1916,-9996
102951,86078,11744,2044,-10432
102968,86142,11624,2064,-10988
102940,86068,11672,1564,-11624
102955,86106,11532,1256,-11608
102911,86084,11340,1312,-12192
102930,86086,11208,1316,-12284
102911,86075,11180,1272,-12404
102929,86037,11252,1596,-12364
102924,86091,11308,1628,-12736
102907,86026,11124,1516,-12220
102923,86061,11348,1368,-13128
102887,86018,10956,1396,-12596
102930,86042,10428,1848,-12136
102887,86037,10424,2216,-11628
102924,86032,10448,2360,-11400
102883,86036,10644,2332,-11216
102912,86032,11084,2272,-11032
102894,86032,11464,2052,-11388
102917,86052,11480,2132,-11376
102917,86017,11572,2504,-12020
102879,86038,11068,2888,-11812
102882,86028,10876,2888,-11684
102881,86035,10768,2916,-11576
102879,86026,10836,2836,-11732
102904,86040,11124,2660,-11768
102885,86008,11228,2468,-11876
102910,86052,11688,2072,-11592
102904,86000,11804,1716,-11636
102929,86066,11892,1700,-11808
102883,86007,11976,1960,-11712
102933,86084,11952,1944,-12056
102844,86002,11856,1828,-12112
102913,86067,11816,1744,-11924
102863,86012,12060,1732,-11820
102909,86067,12260,1852,-11700
102880,86037,12448,1904,-11944
102904,86065,12636,1644,-12008
102877,86036,12944,1332,-11692
102895,86045,13040,1112,-11736
102907,86056,13164,1144,-11520
102892,86022,13204,948,-11428
102936,86070,13112,1132,-10856
102907,86026,12876,1292,-10572
102953,86050,11948,1712,-10848
102916,86031,11144,2152,-11004
102962,86060,10148,2552,-11056
102899,86033,9252,2716,-11072
102955,86051,8328,3028,-10904
102924,86039,7864,3048,-10760
102975,86050,7464,2408,-11080
102965,86064,7400,1788,-11076
102995,86071,7676,884,-11268
102995,86059,8248,400,-11312
102994,86075,8764,28,-11348
102994,86050,9244,-204,-11752
102972,86045,9880,-528,-12200
102959,86014,10324,-864,-12600
102935,86034,10488,-1028,-12548
102896,85977,10872,-1068,-12848
102918,86019,11096,-1240,-13044
102859,85960,10952,-1268,-12952
102883,86018,11044,-1280,-13132
102839,85985,11184,-1276,-13256
102886,86059,11188,-1232,-13412
102830,85985,10884,-992,-13360
102883,86066,10548,-668,-13172
102870,86008,10132,-532,-13140
102900,86047,9840,-380,-12996
102909,86054,9328,-380,-12520
102937,86054,9384,-352,-12420
102949,86078,9380,-400,-12104
102981,86055,9376,-600,-11912
103005,86123,9700,-620,-11892
103024,86074,9912,-628,-11992
103039,86129,10200,-596,-12136
103031,86076,10624,-872,-11876
103073,86120,11332,-1392,-11828
103021,86085,11940,-1988,-11848
103059,86116,12240,-2384,-12248
103013,86063,12392,-2576,-12376
103006,86098,12552,-2688,-12568
102967,86061,12724,-2468,-12956
102976,86044,12488,-2308,-13560
102937,86035,12320,-1896,-14232
102939,86019,11864,-1664,-14596
102922,86020,11416,-1156,-15192
102922,86032,11084,-980,-15428
102943,86025,10808,-956,-15220
102948,86051,10772,-1124,-14748
102948,86011,10884,-1404,-14292
102973,86072,11020,-1400,-13616
102964,86026,11384,-1248,-13176
103025,86065,11704,-1076,-12904
102982,85990,11808,-652,-12480
103024,86097,11812,-292,-12392
102983,86038,11912,504,-12140
103002,86119,11836,1192,-12368
102962,86026,11880,1888,-12460
102979,86095,11736,2280,-12512
102938,86040,11348,2536,-12260
102963,86075,11180,2712,-12160
102906,86050,10756,2896,-12172
102946,86063,10692,3200,-12180
102938,86070,10600,3584,-12192
102938,86037,10460,3924,-12376
102952,86076,10488,4320,-12900
102935,86030,10392,4564,-13304
102963,86071,10644,4444,-14268
102919,86025,10668,4184,-14632
102977,86040,10468,3508,-14536
102928,86033,10348,2952,-14212
102969,86046,9884,2460,-13868
102934,86030,9376,2316,-13584
102955,86022,8856,2484,-13860
102921,86009,8692,2492,-14364
102937,86020,8488,2408,-14360
102916,86010,8272,2108,-13620
102921,86018,7936,1868,-12928
102921,86011,7756,1708,-12352
102930,86028,7512,1596,-11780
102923,86004,7456,1932,-11788
102928,86034,7276,2180,-11384
102916,85973,7432,2460,-11348
102930,86026,7340,2576,-11284
102886,85959,7468,2780,-11396
102930,86023,7608,2784,-11460
